Technology,ISORTO,Plant Code,Nameplate Capacity (MW),LAT,LON,PLHTIAN,PLNGENAN,FC,MC
Gas,PJM,60357.0,499.5,41.471389,-75.544167,68722250.02,10468498.0,3.36,22.05729609607797
Gas,PJM,58426.0,435.0,41.180833,-76.839167,42114787.53,6399412.0,3.36,22.112295020354992
Gas,PJM,58426.0,435.0,41.180833,-76.839167,42114787.53,6399412.0,3.36,22.112295020354992
Gas,PJM,50491.0,7.5,39.7475,-80.8547,4403030.253,667439.24,3.36,22.16558566451681
Gas,PJM,50491.0,82.0,39.7475,-80.8547,4403030.253,667439.24,3.36,22.16558566451681
Gas,PJM,50491.0,26.0,39.7475,-80.8547,4403030.253,667439.24,3.36,22.16558566451681
Gas,PJM,62926.0,644.3,41.438536,-88.110626,47120749.639,7096466.0,3.36,22.31050198606461
Gas,PJM,62926.0,644.3,41.438536,-88.110626,47120749.639,7096466.0,3.36,22.31050198606461
Gas,PJM,59906.0,552.5,41.113056,-76.158056,46827663.668,7042515.0,3.36,22.341585346212256
Gas,PJM,59906.0,552.5,41.113056,-76.158056,46827663.668,7042515.0,3.36,22.341585346212256
Gas,PJM,55247.0,94.0,39.7139,-83.1778,3707299.051,557272.002,3.36,22.35268372833129
Gas,PJM,55247.0,94.0,39.7139,-83.1778,3707299.051,557272.002,3.36,22.35268372833129
Gas,PJM,55247.0,94.0,39.7139,-83.1778,3707299.051,557272.002,3.36,22.35268372833129
Gas,PJM,55247.0,94.0,39.7139,-83.1778,3707299.051,557272.002,3.36,22.35268372833129
Gas,PJM,55247.0,94.0,39.7139,-83.1778,3707299.051,557272.002,3.36,22.35268372833129
Gas,PJM,55247.0,94.0,39.7139,-83.1778,3707299.051,557272.002,3.36,22.35268372833129
Gas,PJM,60356.0,260.8,40.63534,-80.678245,55048066.76,8253298.0,3.36,22.410617466326794
Gas,PJM,60356.0,260.8,40.63534,-80.678245,55048066.76,8253298.0,3.36,22.410617466326794
Gas,PJM,60356.0,344.4,40.63534,-80.678245,55048066.76,8253298.0,3.36,22.410617466326794
Gas,PJM,60356.0,344.4,40.63534,-80.678245,55048066.76,8253298.0,3.36,22.410617466326794
Gas,PJM,57839.0,222.7,40.515,-74.318889,26865001.603,4003061.0,3.36,22.549345459906807
Gas,PJM,57839.0,327.5,40.515,-74.318889,26865001.603,4003061.0,3.36,22.549345459906807
Gas,PJM,57839.0,222.7,40.515,-74.318889,26865001.603,4003061.0,3.36,22.549345459906807
Gas,PJM,10061.0,10.9,40.8625,-74.825,326066.643,48540.0,3.36,22.57074413844252
Gas,PJM,10061.0,1.4,40.8625,-74.825,326066.643,48540.0,3.36,22.57074413844252
Gas,PJM,57794.0,260.0,41.698992,-86.479699,33618624.051,4996115.0,3.36,22.609282774988166
Gas,PJM,57794.0,260.0,41.698992,-86.479699,33618624.051,4996115.0,3.36,22.609282774988166
Gas,PJM,57794.0,260.0,41.698992,-86.479699,33618624.051,4996115.0,3.36,22.609282774988166
Gas,PJM,58079.0,225.0,40.707222,-74.125833,24803172.701,3681773.0,3.36,22.63546945326613
Gas,PJM,58079.0,225.0,40.707222,-74.125833,24803172.701,3681773.0,3.36,22.63546945326613
Gas,PJM,58079.0,285.0,40.707222,-74.125833,24803172.701,3681773.0,3.36,22.63546945326613
Gas,PJM,59764.0,328.0,41.667928,-83.443664,43875305.181,6505100.0,3.36,22.662376505843103
Gas,PJM,59764.0,328.0,41.667928,-83.443664,43875305.181,6505100.0,3.36,22.662376505843103
Gas,PJM,59764.0,404.0,41.667928,-83.443664,43875305.181,6505100.0,3.36,22.662376505843103
Gas,PJM,58420.0,435.0,41.7675,-76.39,41974225.064,6211134.0,3.36,22.70654540942765
Gas,PJM,58420.0,435.0,41.7675,-76.39,41974225.064,6211134.0,3.36,22.70654540942765
Gas,PJM,62565.0,664.7,39.894212,-79.938201,26666341.302,3945562.0,3.36,22.70878186040924
Gas,PJM,60376.0,340.0,41.14889,-80.85162,42026601.426,6207468.0,3.36,22.748305877913506
Gas,PJM,60376.0,311.0,41.14889,-80.85162,42026601.426,6207468.0,3.36,22.748305877913506
Gas,PJM,60376.0,311.0,41.14889,-80.85162,42026601.426,6207468.0,3.36,22.748305877913506
Gas,PJM,59326.0,233.7,39.465,-84.347778,22810979.1,3363086.0,3.36,22.790047526587188
Gas,PJM,59326.0,310.2,39.465,-84.347778,22810979.1,3363086.0,3.36,22.790047526587188
Gas,PJM,61028.0,443.7,40.994444,-80.43,44830224.097,6567027.0,3.36,22.937251965907866
Gas,PJM,61028.0,295.0,40.994444,-80.43,44830224.097,6567027.0,3.36,22.937251965907866
Gas,PJM,61028.0,295.0,40.994444,-80.43,44830224.097,6567027.0,3.36,22.937251965907866
Gas,PJM,55801.0,188.2,39.807038,-75.421606,40354917.653,5907246.0,3.36,22.953593487401744
Gas,PJM,55801.0,188.2,39.807038,-75.421606,40354917.653,5907246.0,3.36,22.953593487401744
Gas,PJM,55801.0,271.5,39.807038,-75.421606,40354917.653,5907246.0,3.36,22.953593487401744
Gas,PJM,55801.0,188.2,39.807038,-75.421606,40354917.653,5907246.0,3.36,22.953593487401744
Gas,PJM,50275.0,13.0,37.3389,-77.2806,94406.314,13811.035,3.36,22.967519453828043
Gas,PJM,55939.0,579.7,38.971667,-78.177222,58086030.344,8468725.0,3.36,23.04586132574148
Gas,PJM,55939.0,297.5,38.971667,-78.177222,58086030.344,8468725.0,3.36,23.04586132574148
Gas,PJM,55939.0,297.5,38.971667,-78.177222,58086030.344,8468725.0,3.36,23.04586132574148
Gas,PJM,55939.0,297.5,38.971667,-78.177222,58086030.344,8468725.0,3.36,23.04586132574148
Gas,PJM,60464.0,370.0,40.175249,-79.696665,45782306.174,6660501.0,3.36,23.09564231649241
Gas,PJM,60464.0,394.0,40.175249,-79.696665,45782306.174,6660501.0,3.36,23.09564231649241
Gas,PJM,60464.0,370.0,40.175249,-79.696665,45782306.174,6660501.0,3.36,23.09564231649241
Gas,PJM,59220.0,493.0,39.719364,-76.161625,30612757.119,4424853.0,3.36,23.24571322930728
Gas,PJM,59220.0,310.3,39.719364,-76.161625,30612757.119,4424853.0,3.36,23.24571322930728
Gas,PJM,59220.0,310.3,39.719364,-76.161625,30612757.119,4424853.0,3.36,23.24571322930728
Gas,PJM,55350.0,198.9,40.0928,-82.0276,27084460.364,3910371.0,3.36,23.27241758468442
Gas,PJM,55350.0,198.9,40.0928,-82.0276,27084460.364,3910371.0,3.36,23.27241758468442
Gas,PJM,55350.0,280.5,40.0928,-82.0276,27084460.364,3910371.0,3.36,23.27241758468442
Gas,PJM,2411.0,244.0,40.5558,-74.2469,22225226.031,3201982.0,3.36,23.32204224263597
Gas,PJM,2411.0,365.5,40.5558,-74.2469,22225226.031,3201982.0,3.36,23.32204224263597
Gas,PJM,55298.0,271.2,40.1475,-74.7411,55405417.429,7975147.0,3.36,23.3427926233134
Gas,PJM,55298.0,198.9,40.1475,-74.7411,55405417.429,7975147.0,3.36,23.3427926233134
Gas,PJM,55298.0,271.2,40.1475,-74.7411,55405417.429,7975147.0,3.36,23.3427926233134
Gas,PJM,55298.0,198.9,40.1475,-74.7411,55405417.429,7975147.0,3.36,23.3427926233134
Gas,PJM,55298.0,198.9,40.1475,-74.7411,55405417.429,7975147.0,3.36,23.3427926233134
Gas,PJM,55298.0,198.9,40.1475,-74.7411,55405417.429,7975147.0,3.36,23.3427926233134
