Technology,ISORTO,Plant Code,Nameplate Capacity (MW),LAT,LON,PLHTIAN,PLNGENAN,FC,MC
Solar Photovoltaic,PJM,57647,4.1,40.818888,-74.718611,,4890.0,0.0,0.0
Solar Photovoltaic,PJM,57646,1.4,39.4836,-76.2292,,2380.0,0.0,0.0
Solar Photovoltaic,PJM,57640,1.0,40.139167,-75.191667,,1285.0,0.0,0.0
Solar Photovoltaic,PJM,57588,2.6,40.3622,-74.4797,,3676.0,0.0,0.0
Solar Photovoltaic,PJM,57660,4.0,39.4175,-74.973889,,6741.0,0.0,0.0
Solar Photovoltaic,PJM,57494,1.0,40.640556,-76.605417,,754.0,0.0,0.0
Solar Photovoltaic,PJM,57435,1.3,36.425,-77.064,,8677.0,0.0,0.0
Solar Photovoltaic,PJM,57435,1.3,36.425,-77.064,,8677.0,0.0,0.0
Solar Photovoltaic,PJM,57435,1.3,36.425,-77.064,,8677.0,0.0,0.0
Solar Photovoltaic,PJM,57435,1.3,36.425,-77.064,,8677.0,0.0,0.0
Solar Photovoltaic,PJM,57435,1.3,36.425,-77.064,,8677.0,0.0,0.0
Solar Photovoltaic,PJM,57412,3.0,40.0264,-77.2344,,4205.0,0.0,0.0
Solar Photovoltaic,PJM,57397,1.4,40.369772,-74.58685,,4168.0,0.0,0.0
Solar Photovoltaic,PJM,57397,2.2,40.369772,-74.58685,,4168.0,0.0,0.0
Solar Photovoltaic,PJM,57390,2.6,40.043856,-76.735474,,1643.0,0.0,0.0
Solar Photovoltaic,PJM,57384,2.5,40.534393,-74.269998,,2712.0,0.0,0.0
Solar Photovoltaic,PJM,57383,1.5,40.6772,-74.0919,,2059.0,0.0,0.0
Solar Photovoltaic,PJM,57382,3.6,40.168811,-74.656719,,5362.0,0.0,0.0
Solar Photovoltaic,PJM,57488,2.0,40.675833,-74.912222,,2510.0,0.0,0.0
Solar Photovoltaic,PJM,57487,3.0,40.514444,-74.976944,,3900.0,0.0,0.0
Solar Photovoltaic,PJM,57486,3.0,40.521667,-75.012222,,4097.0,0.0,0.0
Solar Photovoltaic,PJM,57485,8.0,40.483888,-74.856666,,11490.0,0.0,0.0
Solar Photovoltaic,PJM,57471,1.0,40.684444,-74.404444,,1562.0,0.0,0.0
Solar Photovoltaic,PJM,57465,1.8,40.936111,-76.038888,,1701.0,0.0,0.0
Solar Photovoltaic,PJM,57462,8.0,41.388431,-84.095841,,9417.0,0.0,0.0
Solar Photovoltaic,PJM,57458,3.8,40.535787,-74.391268,,4644.0,0.0,0.0
Solar Photovoltaic,PJM,57448,18.0,39.613028,-75.309477,,26109.0,0.0,0.0
Solar Photovoltaic,PJM,57661,3.5,40.256667,-74.349722,,3571.0,0.0,0.0
Solar Photovoltaic,PJM,57662,12.0,40.279722,-74.556389,,17172.0,0.0,0.0
Solar Photovoltaic,PJM,57667,1.5,39.485,-75.215,,8929.0,0.0,0.0
Solar Photovoltaic,PJM,57758,13.7,39.675,-77.345,,17815.0,0.0,0.0
Solar Photovoltaic,PJM,57750,0.8,39.4875,-74.980833,,3268.0,0.0,0.0
Solar Photovoltaic,PJM,57768,1.3,39.866667,-75.667777,,1990.0,0.0,0.0
Solar Photovoltaic,PJM,57750,1.6,39.4875,-74.980833,,3268.0,0.0,0.0
Solar Photovoltaic,PJM,57746,2.3,39.505034,-74.997703,,5287.0,0.0,0.0
Solar Photovoltaic,PJM,57745,3.7,39.462376,-75.070039,,3475.0,0.0,0.0
Solar Photovoltaic,PJM,57742,1.1,39.490271,-75.037391,,1162.0,0.0,0.0
Solar Photovoltaic,PJM,57747,2.0,38.907778,-76.864444,,,0.0,0.0
Solar Photovoltaic,PJM,57772,1.3,38.757689,-75.602031,,1795.0,0.0,0.0
Solar Photovoltaic,PJM,57815,4.1,40.292778,-74.847222,,4143.0,0.0,0.0
Solar Photovoltaic,PJM,57805,1.4,40.952084,-74.195502,,1618.0,0.0,0.0
Solar Photovoltaic,PJM,57799,1.4,40.2675,-74.278611,,1467.0,0.0,0.0
Solar Photovoltaic,PJM,57776,2.0,40.506358,-74.323519,,2365.0,0.0,0.0
Solar Photovoltaic,PJM,57734,1.1,39.876111,-75.008611,,1445.0,0.0,0.0
Solar Photovoltaic,PJM,57733,1.4,40.825556,-74.714722,,1677.0,0.0,0.0
Solar Photovoltaic,PJM,57728,3.5,40.031388,-74.824722,,5077.0,0.0,0.0
Solar Photovoltaic,PJM,57727,2.5,40.3622,-74.4797,,3294.0,0.0,0.0
Solar Photovoltaic,PJM,57668,0.4,40.2142,-77.2061,,1.0,0.0,0.0
Solar Photovoltaic,PJM,57668,0.9,40.2142,-77.2061,,1.0,0.0,0.0
Solar Photovoltaic,PJM,57667,3.0,39.485,-75.215,,8929.0,0.0,0.0
Solar Photovoltaic,PJM,57667,0.8,39.485,-75.215,,8929.0,0.0,0.0
Solar Photovoltaic,PJM,57667,1.5,39.485,-75.215,,8929.0,0.0,0.0
Solar Photovoltaic,PJM,57381,2.7,40.62,-74.2144,,3773.0,0.0,0.0
Solar Photovoltaic,PJM,57726,1.9,40.5003,-74.3536,,2192.0,0.0,0.0
Solar Photovoltaic,PJM,57724,2.5,40.750833,-74.11,,3827.0,0.0,0.0
Solar Photovoltaic,PJM,57723,4.0,39.825278,-75.219722,,4890.0,0.0,0.0
Solar Photovoltaic,PJM,56883,0.1,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56883,0.2,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56883,0.2,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56883,0.2,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56883,0.1,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56883,0.2,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56883,0.1,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56883,0.2,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56883,0.2,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,56877,1.6,40.573708,-74.394414,,1594.0,0.0,0.0
Solar Photovoltaic,PJM,54569,0.2,39.909424,-74.178041,19921.93,3689.0,0.0,0.0
Solar Photovoltaic,PJM,56883,2.4,39.9894,-75.04,,1851.001,0.0,0.0
Solar Photovoltaic,PJM,2854,1.1,39.603,-84.2047,54457.002,4711.999,0.0,0.0
Solar Photovoltaic,PJM,960,0.3,41.9093,-89.0498,13619.999,1530.0,0.0,0.0
Solar Photovoltaic,PJM,10224,0.5,40.615616,-74.26529,233188.326,42309.0,0.0,0.0
Solar Photovoltaic,PJM,56888,0.5,40.788957,-75.10697,,2502.0,0.0,0.0
Solar Photovoltaic,PJM,56888,0.5,40.788957,-75.10697,,2502.0,0.0,0.0
Solar Photovoltaic,PJM,56888,0.5,40.788957,-75.10697,,2502.0,0.0,0.0
Solar Photovoltaic,PJM,57280,1.0,39.9647,-75.6578,,769.0,0.0,0.0
Solar Photovoltaic,PJM,57256,10.1,40.860142,-75.852206,,13018.0,0.0,0.0
Solar Photovoltaic,PJM,57216,0.8,40.760545,-75.238452,,2709.0,0.0,0.0
Solar Photovoltaic,PJM,57216,1.0,40.760545,-75.238452,,2709.0,0.0,0.0
Solar Photovoltaic,PJM,57216,1.0,40.760545,-75.238452,,2709.0,0.0,0.0
Solar Photovoltaic,PJM,57367,2.7,41.061022,-75.514924,,3087.0,0.0,0.0
Solar Photovoltaic,PJM,57363,1.3,36.4972,-77.6058,,,0.0,0.0
Solar Photovoltaic,PJM,57362,2.0,40.152069,-75.865916,,1264.0,0.0,0.0
Solar Photovoltaic,PJM,57352,1.0,40.2314,-74.7539,,1591.0,0.0,0.0
Solar Photovoltaic,PJM,57341,1.7,40.494804,-74.399511,,2567.0,0.0,0.0
Solar Photovoltaic,PJM,57337,10.0,39.183611,-75.504444,,16370.0,0.0,0.0
Solar Photovoltaic,PJM,57330,1.2,38.993056,-75.4375,,1219.0,0.0,0.0
Solar Photovoltaic,PJM,56900,0.5,39.3639,-74.4408,,2817.0,0.0,0.0
Solar Photovoltaic,PJM,56900,0.5,39.3639,-74.4408,,2817.0,0.0,0.0
Solar Photovoltaic,PJM,56900,0.5,39.3639,-74.4408,,2817.0,0.0,0.0
Solar Photovoltaic,PJM,56900,0.5,39.3639,-74.4408,,2817.0,0.0,0.0
Solar Photovoltaic,PJM,56889,1.7,40.727386,-74.3783,,691.0,0.0,0.0
Solar Photovoltaic,PJM,56888,0.5,40.788957,-75.10697,,2502.0,0.0,0.0
Solar Photovoltaic,PJM,56966,1.0,35.9222,-77.6731,,2761.0,0.0,0.0
Solar Photovoltaic,PJM,57204,2.0,40.860629,-74.822935,,2285.0,0.0,0.0
Solar Photovoltaic,PJM,57203,10.0,40.8795,-83.317072,,10243.0,0.0,0.0
Solar Photovoltaic,PJM,57191,9.0,41.6758,-87.6514,,12586.0,0.0,0.0
Solar Photovoltaic,PJM,57081,1.8,39.4636,-75.0667,,5640.0,0.0,0.0
Solar Photovoltaic,PJM,57081,2.3,39.4636,-75.0667,,5640.0,0.0,0.0
Solar Photovoltaic,PJM,56993,3.0,40.1483,-74.7772,,3079.0,0.0,0.0
Solar Photovoltaic,PJM,56966,2.5,35.9222,-77.6731,,2761.0,0.0,0.0
Solar Photovoltaic,PJM,58386,1.8,39.741944,-83.816944,,2085.0,0.0,0.0
Solar Photovoltaic,PJM,58381,2.1,41.476389,-84.586111,,2490.0,0.0,0.0
Solar Photovoltaic,PJM,58443,1.0,40.10596,-76.05934,,1581.0,0.0,0.0
Solar Photovoltaic,PJM,58408,27.0,39.563056,-77.720278,,32800.0,0.0,0.0
Solar Photovoltaic,PJM,58402,1.5,40.401528,-74.669697,,1615.0,0.0,0.0
Solar Photovoltaic,PJM,58364,3.0,41.200278,-74.491944,,3725.0,0.0,0.0
Solar Photovoltaic,PJM,58329,2.8,38.098056,-75.611111,,5093.0,0.0,0.0
Solar Photovoltaic,PJM,58361,3.0,40.387778,-74.455278,,3451.0,0.0,0.0
Solar Photovoltaic,PJM,58360,2.0,39.519935,-75.029038,,2161.0,0.0,0.0
Solar Photovoltaic,PJM,58359,2.3,39.496667,-75.018611,,2867.0,0.0,0.0
Solar Photovoltaic,PJM,58358,4.1,40.924167,-74.494722,,4501.0,0.0,0.0
Solar Photovoltaic,PJM,58357,4.2,40.566389,-74.221389,,3250.0,0.0,0.0
Solar Photovoltaic,PJM,58356,5.2,40.301409,-74.722117,,7047.0,0.0,0.0
Solar Photovoltaic,PJM,58535,1.5,40.120556,-75.488056,,1885.0,0.0,0.0
Solar Photovoltaic,PJM,58512,3.1,39.439722,-75.043889,,3924.0,0.0,0.0
Solar Photovoltaic,PJM,58519,2.8,40.000556,-74.735,,3754.0,0.0,0.0
Solar Photovoltaic,PJM,58536,3.0,40.352222,-74.187778,,2958.0,0.0,0.0
Solar Photovoltaic,PJM,58505,6.6,40.5275,-74.438333,,5705.0,0.0,0.0
Solar Photovoltaic,PJM,58463,5.5,38.545556,-76.799444,,7637.0,0.0,0.0
Solar Photovoltaic,PJM,58473,4.0,38.663992,-75.400542,,7018.0,0.0,0.0
Solar Photovoltaic,PJM,58480,5.0,35.875,-76.710556,,2026.0,0.0,0.0
Solar Photovoltaic,PJM,58504,1.2,40.523611,-74.43,,577.0,0.0,0.0
Solar Photovoltaic,PJM,58483,16.0,40.263889,-74.084167,,43300.0,0.0,0.0
Solar Photovoltaic,PJM,58036,7.5,39.903056,-75.125833,,10693.0,0.0,0.0
Solar Photovoltaic,PJM,58030,5.5,39.928333,-74.814444,,8776.0,0.0,0.0
Solar Photovoltaic,PJM,58029,3.9,39.928889,-74.818056,,5522.0,0.0,0.0
Solar Photovoltaic,PJM,58016,1.8,40.013889,-74.853611,,448.0,0.0,0.0
Solar Photovoltaic,PJM,58015,1.0,39.021,-76.926,,2273.0,0.0,0.0
Solar Photovoltaic,PJM,58015,1.0,39.021,-76.926,,2273.0,0.0,0.0
Solar Photovoltaic,PJM,58014,2.1,39.560833,-76.055278,,5109.0,0.0,0.0
Solar Photovoltaic,PJM,57869,0.4,40.373898,-74.489236,,8041.0,0.0,0.0
Solar Photovoltaic,PJM,57869,0.5,40.373898,-74.489236,,8041.0,0.0,0.0
Solar Photovoltaic,PJM,57868,0.7,40.554341,-74.468014,,1731.0,0.0,0.0
Solar Photovoltaic,PJM,57868,0.3,40.554341,-74.468014,,1731.0,0.0,0.0
Solar Photovoltaic,PJM,57868,0.3,40.554341,-74.468014,,1731.0,0.0,0.0
Solar Photovoltaic,PJM,57868,0.5,40.554341,-74.468014,,1731.0,0.0,0.0
Solar Photovoltaic,PJM,57864,0.3,39.488443,-74.535263,,1293.999,0.0,0.0
Solar Photovoltaic,PJM,57864,0.5,39.488443,-74.535263,,1293.999,0.0,0.0
Solar Photovoltaic,PJM,57864,0.5,39.488443,-74.535263,,1293.999,0.0,0.0
Solar Photovoltaic,PJM,57863,2.4,39.421944,-74.639167,,2295.0,0.0,0.0
Solar Photovoltaic,PJM,57848,1.0,40.831012,-75.015775,,1441.0,0.0,0.0
Solar Photovoltaic,PJM,57869,0.2,40.373898,-74.489236,,8041.0,0.0,0.0
Solar Photovoltaic,PJM,57869,0.8,40.373898,-74.489236,,8041.0,0.0,0.0
Solar Photovoltaic,PJM,57951,1.0,40.245,-74.243333,,1238.0,0.0,0.0
Solar Photovoltaic,PJM,57948,10.0,39.380565,-75.188312,,15413.0,0.0,0.0
Solar Photovoltaic,PJM,57912,20.0,41.143421,-88.758341,,27800.0,0.0,0.0
Solar Photovoltaic,PJM,57879,1.0,38.373611,-75.535278,,1512.0,0.0,0.0
Solar Photovoltaic,PJM,57869,2.7,40.373898,-74.489236,,8041.0,0.0,0.0
Solar Photovoltaic,PJM,58040,0.8,40.320556,-74.501667,,3291.0,0.0,0.0
Solar Photovoltaic,PJM,58243,1.0,39.280833,-76.090833,,1455.0,0.0,0.0
Solar Photovoltaic,PJM,58241,1.0,39.144369,-76.231644,,1683.0,0.0,0.0
Solar Photovoltaic,PJM,58239,1.0,39.297222,-75.982222,,1562.0,0.0,0.0
Solar Photovoltaic,PJM,58231,2.9,39.900833,-75.1675,,2827.0,0.0,0.0
Solar Photovoltaic,PJM,58228,11.8,38.923056,-75.453333,,18252.0,0.0,0.0
Solar Photovoltaic,PJM,58095,1.5,40.903889,-74.247778,,,0.0,0.0
Solar Photovoltaic,PJM,58094,2.1,40.104167,-74.812778,,2573.0,0.0,0.0
Solar Photovoltaic,PJM,58093,1.0,40.697222,-74.305,,,0.0,0.0
Solar Photovoltaic,PJM,58091,5.0,39.861111,-76.221111,,7333.0,0.0,0.0
Solar Photovoltaic,PJM,58090,3.4,40.426389,-74.492222,,5862.0,0.0,0.0
Solar Photovoltaic,PJM,58090,1.3,40.426389,-74.492222,,5862.0,0.0,0.0
Solar Photovoltaic,PJM,58082,3.5,41.406667,-84.110833,,4555.0,0.0,0.0
Solar Photovoltaic,PJM,58070,1.1,40.290556,-74.681944,,405.0,0.0,0.0
Solar Photovoltaic,PJM,58049,1.3,40.55569,-74.40836,,1504.0,0.0,0.0
Solar Photovoltaic,PJM,58096,1.8,40.568333,-74.2425,,2226.0,0.0,0.0
Solar Photovoltaic,PJM,58040,2.0,40.320556,-74.501667,,3291.0,0.0,0.0
Solar Photovoltaic,PJM,58187,1.9,40.516111,-74.34,,2603.0,0.0,0.0
Solar Photovoltaic,PJM,58134,2.0,41.302761,-82.227047,,2126.0,0.0,0.0
Solar Photovoltaic,PJM,58123,2.0,40.51,-74.328333,,2807.0,0.0,0.0
Solar Photovoltaic,PJM,61312,2.0,38.85018,-84.592263,,3142.0,0.0,0.0
Solar Photovoltaic,PJM,61311,2.0,38.85018,-84.592263,,2920.0,0.0,0.0
Solar Photovoltaic,PJM,61310,2.7,38.751822,-84.613255,,4496.0,0.0,0.0
Solar Photovoltaic,PJM,61287,5.0,36.160629,-76.489357,,8791.0,0.0,0.0
Solar Photovoltaic,PJM,61248,0.5,40.575378,-74.39281,,,0.0,0.0
Solar Photovoltaic,PJM,61192,2.0,41.48,-88.07,,1611.0,0.0,0.0
Solar Photovoltaic,PJM,61185,1.0,39.42757,-76.393562,,1931.0,0.0,0.0
Solar Photovoltaic,PJM,61198,1.5,40.215399,-75.28309,,1834.0,0.0,0.0
Solar Photovoltaic,PJM,61224,1.8,40.894197,-74.730162,,1819.0,0.0,0.0
Solar Photovoltaic,PJM,61206,1.2,38.717509,-75.288789,,1796.0,0.0,0.0
Solar Photovoltaic,PJM,61248,0.5,40.575378,-74.39281,,,0.0,0.0
Solar Photovoltaic,PJM,61318,15.7,38.739621,-78.660158,,32905.0,0.0,0.0
Solar Photovoltaic,PJM,61406,20.0,37.834094,-76.799967,,34497.0,0.0,0.0
Solar Photovoltaic,PJM,61375,20.0,37.37,-75.917171,,30628.0,0.0,0.0
Solar Photovoltaic,PJM,61374,10.0,39.06485,-78.138207,,11890.0,0.0,0.0
Solar Photovoltaic,PJM,61360,1.9,40.583,-74.257,,801.0,0.0,0.0
Solar Photovoltaic,PJM,61359,1.9,40.582,-74.255,,903.0,0.0,0.0
Solar Photovoltaic,PJM,61358,1.1,39.27,-76.548,,2082.0,0.0,0.0
Solar Photovoltaic,PJM,61354,2.2,40.379736,-74.625694,,3535.0,0.0,0.0
Solar Photovoltaic,PJM,60985,2.0,40.152693,-76.581401,,2820.0,0.0,0.0
Solar Photovoltaic,PJM,60968,20.0,37.526244,-77.944637,,35887.0,0.0,0.0
Solar Photovoltaic,PJM,60990,7.9,40.095611,-74.787611,,9375.0,0.0,0.0
Solar Photovoltaic,PJM,60992,2.0,36.433289,-77.719745,,3051.0,0.0,0.0
Solar Photovoltaic,PJM,61011,74.9,36.18,-77.712,,140678.0,0.0,0.0
Solar Photovoltaic,PJM,60998,16.0,36.419353,-77.049537,,27855.0,0.0,0.0
Solar Photovoltaic,PJM,60997,10.0,35.821137,-77.30957,,19322.0,0.0,0.0
Solar Photovoltaic,PJM,60994,5.1,40.109677,-74.130198,,5005.0,0.0,0.0
Solar Photovoltaic,PJM,60923,2.8,41.319351,-82.984331,,3796.0,0.0,0.0
Solar Photovoltaic,PJM,61023,17.0,37.672005,-77.170439,,29761.0,0.0,0.0
Solar Photovoltaic,PJM,61134,5.0,36.442636,-77.161514,,9797.0,0.0,0.0
Solar Photovoltaic,PJM,61131,3.0,35.829572,-77.615869,,4268.0,0.0,0.0
Solar Photovoltaic,PJM,61126,3.0,37.335046,-79.480995,,4939.0,0.0,0.0
Solar Photovoltaic,PJM,61074,8.8,39.979936,-74.701917,,13031.0,0.0,0.0
Solar Photovoltaic,PJM,61073,8.8,39.981764,-74.697369,,13073.0,0.0,0.0
Solar Photovoltaic,PJM,61055,2.5,38.929,-78.18,,4246.0,0.0,0.0
Solar Photovoltaic,PJM,61054,8.1,40.138307,-85.690907,,14004.0,0.0,0.0
Solar Photovoltaic,PJM,61053,2.8,39.793847,-85.816507,,4749.0,0.0,0.0
Solar Photovoltaic,PJM,61031,5.0,36.50592,-77.677474,,9339.0,0.0,0.0
Solar Photovoltaic,PJM,61422,100.0,36.614,-77.166,,119726.0,0.0,0.0
Solar Photovoltaic,PJM,61751,2.8,40.539051,-74.532375,,1683.0,0.0,0.0
Solar Photovoltaic,PJM,61744,1.1,38.987696,-84.608172,,1352.0,0.0,0.0
Solar Photovoltaic,PJM,61738,1.6,39.017238,-76.908997,,2448.0,0.0,0.0
Solar Photovoltaic,PJM,61729,7.4,39.833452,-84.816212,,13272.0,0.0,0.0
Solar Photovoltaic,PJM,61691,15.0,37.276278,-79.116506,,29017.0,0.0,0.0
Solar Photovoltaic,PJM,61637,1.9,40.073337,-82.517957,,1980.0,0.0,0.0
Solar Photovoltaic,PJM,61630,1.3,40.814851,-74.47586,,468.0,0.0,0.0
Solar Photovoltaic,PJM,61864,13.0,39.977433,-74.621862,,14128.0,0.0,0.0
Solar Photovoltaic,PJM,61849,6.0,36.660591,-79.29906,,13087.0,0.0,0.0
Solar Photovoltaic,PJM,61842,5.0,36.114444,-76.507778,,10524.0,0.0,0.0
Solar Photovoltaic,PJM,61893,1.5,39.93903,-75.10802,,5239.0,0.0,0.0
Solar Photovoltaic,PJM,61893,2.2,39.93903,-75.10802,,5239.0,0.0,0.0
Solar Photovoltaic,PJM,61794,2.6,38.376941,-75.274195,,9978.0,0.0,0.0
Solar Photovoltaic,PJM,61794,5.0,38.376941,-75.274195,,9978.0,0.0,0.0
Solar Photovoltaic,PJM,61781,5.0,36.054,-76.544,,9601.0,0.0,0.0
Solar Photovoltaic,PJM,61778,20.0,36.213,-77.624,,38932.0,0.0,0.0
Solar Photovoltaic,PJM,61800,1.2,39.279702,-75.622424,,1898.0,0.0,0.0
Solar Photovoltaic,PJM,61822,0.2,40.339838,-74.62393,230309.0,23926.0,0.0,0.0
Solar Photovoltaic,PJM,61819,1.0,40.095176,-75.306372,,0.0,0.0,0.0
Solar Photovoltaic,PJM,61818,1.9,40.702397,-81.58983,,2233.0,0.0,0.0
Solar Photovoltaic,PJM,61813,60.0,36.472591,-76.154089,,124223.0,0.0,0.0
Solar Photovoltaic,PJM,61805,1.8,40.140866,-84.23148,,2604.0,0.0,0.0
Solar Photovoltaic,PJM,61473,0.9,40.328005,-74.804896,,680.0,0.0,0.0
Solar Photovoltaic,PJM,61466,5.3,40.595,-74.225,,5052.0,0.0,0.0
Solar Photovoltaic,PJM,61465,1.4,39.267,-76.548,,2538.0,0.0,0.0
Solar Photovoltaic,PJM,61438,1.6,40.444969,-84.047247,,2771.0,0.0,0.0
Solar Photovoltaic,PJM,61437,1.8,40.2207,-84.4978,,2663.0,0.0,0.0
Solar Photovoltaic,PJM,61436,2.3,40.856428,-81.759461,,3280.0,0.0,0.0
Solar Photovoltaic,PJM,61458,5.0,37.88051,-78.049191,,9567.0,0.0,0.0
Solar Photovoltaic,PJM,61457,5.0,37.96724,-78.230963,,10948.0,0.0,0.0
Solar Photovoltaic,PJM,60917,19.8,37.502944,-78.379237,,31920.0,0.0,0.0
Solar Photovoltaic,PJM,61581,5.0,36.107345,-76.52924,,9198.0,0.0,0.0
Solar Photovoltaic,PJM,61608,1.9,39.113,-77.236,,2771.0,0.0,0.0
Solar Photovoltaic,PJM,61601,8.4,40.453864,-74.863033,,12218.0,0.0,0.0
Solar Photovoltaic,PJM,61600,8.8,40.444372,-74.243376,,13591.0,0.0,0.0
Solar Photovoltaic,PJM,61599,10.0,40.403238,-74.567786,,16542.0,0.0,0.0
Solar Photovoltaic,PJM,61519,9.0,39.570338,-77.363415,,12879.0,0.0,0.0
Solar Photovoltaic,PJM,61515,2.2,39.910969,-75.1186,,1594.0,0.0,0.0
Solar Photovoltaic,PJM,61507,4.0,39.575217,-75.014147,,3774.0,0.0,0.0
Solar Photovoltaic,PJM,61552,15.7,39.44,-77.45,,20561.0,0.0,0.0
Solar Photovoltaic,PJM,60916,20.0,36.940529,-77.41776,,38212.0,0.0,0.0
Solar Photovoltaic,PJM,60190,3.0,40.390362,-84.401595,,8229.0,0.0,0.0
Solar Photovoltaic,PJM,60189,5.0,36.437752,-76.597825,,9904.0,0.0,0.0
Solar Photovoltaic,PJM,60188,5.0,35.825182,-77.457772,,8722.0,0.0,0.0
Solar Photovoltaic,PJM,60201,1.2,39.941853,-75.026208,,1762.0,0.0,0.0
Solar Photovoltaic,PJM,60207,5.0,36.469089,-77.597517,,9878.0,0.0,0.0
Solar Photovoltaic,PJM,60227,1.4,40.098458,-74.825925,,2066.0,0.0,0.0
Solar Photovoltaic,PJM,60209,5.0,36.348734,-77.631511,,9052.0,0.0,0.0
Solar Photovoltaic,PJM,60208,5.0,36.467021,-77.617957,,9129.0,0.0,0.0
Solar Photovoltaic,PJM,60253,5.0,40.051556,-85.737129,,3726.0,0.0,0.0
Solar Photovoltaic,PJM,60113,1.2,40.092672,-74.262001,,1691.0,0.0,0.0
Solar Photovoltaic,PJM,60096,1.0,39.199453,-76.076693,,1576.0,0.0,0.0
Solar Photovoltaic,PJM,60127,80.0,37.943895,-75.569556,,121386.0,0.0,0.0
Solar Photovoltaic,PJM,60378,5.0,40.76,-74.935,,3806.0,0.0,0.0
Solar Photovoltaic,PJM,60375,6.6,40.470539,-74.383616,,9071.0,0.0,0.0
Solar Photovoltaic,PJM,60369,5.2,36.05864,-77.76077,,7484.0,0.0,0.0
Solar Photovoltaic,PJM,60363,5.2,36.34764,-77.22244,,9754.0,0.0,0.0
Solar Photovoltaic,PJM,60353,2.0,39.651002,-75.808331,,3345.0,0.0,0.0
Solar Photovoltaic,PJM,60384,5.0,36.13026,-76.490915,,8254.0,0.0,0.0
Solar Photovoltaic,PJM,60415,5.2,35.83079,-77.02194,,10184.0,0.0,0.0
Solar Photovoltaic,PJM,60410,5.2,39.13199,-87.41383,,5613.0,0.0,0.0
Solar Photovoltaic,PJM,60395,5.0,35.8748,-77.1397,,7516.0,0.0,0.0
Solar Photovoltaic,PJM,60267,2.7,40.182623,-74.539003,,4444.0,0.0,0.0
Solar Photovoltaic,PJM,60266,6.1,39.503337,-74.964482,,9747.0,0.0,0.0
Solar Photovoltaic,PJM,60265,4.4,40.5237,-74.843398,,7086.0,0.0,0.0
Solar Photovoltaic,PJM,60327,1.8,40.443266,-74.876373,,2656.0,0.0,0.0
Solar Photovoltaic,PJM,60319,20.0,38.023,-77.972,,49027.0,0.0,0.0
Solar Photovoltaic,PJM,60318,19.0,36.89,-76.611,,29998.0,0.0,0.0
Solar Photovoltaic,PJM,60316,17.0,37.523,-77.934,,27476.0,0.0,0.0
Solar Photovoltaic,PJM,60089,1.6,39.603531,-75.836235,,1459.0,0.0,0.0
Solar Photovoltaic,PJM,59922,0.5,39.781498,-75.548387,,2644.0,0.0,0.0
Solar Photovoltaic,PJM,59922,1.3,39.781498,-75.548387,,2644.0,0.0,0.0
Solar Photovoltaic,PJM,59910,17.0,40.136696,-74.439668,,27008.0,0.0,0.0
Solar Photovoltaic,PJM,59905,2.1,38.383222,-78.643688,,0.0,0.0,0.0
Solar Photovoltaic,PJM,59904,1.0,36.848105,-76.407143,,742.0,0.0,0.0
Solar Photovoltaic,PJM,59898,3.0,36.124961,-77.409085,,5724.0,0.0,0.0
Solar Photovoltaic,PJM,59911,2.0,37.341838,-77.287027,,872.0,0.0,0.0
Solar Photovoltaic,PJM,59951,20.0,36.515544,-78.033704,,35815.0,0.0,0.0
Solar Photovoltaic,PJM,59944,80.0,35.822,-77.481,,145736.0,0.0,0.0
Solar Photovoltaic,PJM,59851,75.0,38.168889,-75.6975,,138880.0,0.0,0.0
Solar Photovoltaic,PJM,59844,0.8,40.350341,-74.59268,,1140.0,0.0,0.0
Solar Photovoltaic,PJM,59844,1.6,40.350341,-74.59268,,1140.0,0.0,0.0
Solar Photovoltaic,PJM,59842,3.2,38.5158,-76.0192,,5880.0,0.0,0.0
Solar Photovoltaic,PJM,59841,1.0,39.3716,-76.4405,,0.0,0.0,0.0
Solar Photovoltaic,PJM,59853,4.6,42.19,-86.23,,6646.0,0.0,0.0
Solar Photovoltaic,PJM,59854,5.0,41.7,-86.49,,8021.0,0.0,0.0
Solar Photovoltaic,PJM,59855,2.5,40.51,-85.64,,3268.0,0.0,0.0
Solar Photovoltaic,PJM,59861,2.6,41.69,-86.12,,3832.0,0.0,0.0
Solar Photovoltaic,PJM,59857,5.0,36.052801,-77.762458,,10135.0,0.0,0.0
Solar Photovoltaic,PJM,59856,5.0,36.443,-76.581,,10455.0,0.0,0.0
Solar Photovoltaic,PJM,60038,2.1,41.6447,-83.5364,,1419.0,0.0,0.0
Solar Photovoltaic,PJM,60036,1.6,39.2525,-76.735,,2710.0,0.0,0.0
